latitude,longitude,area_in_meters,confidence
-33.424211,-70.609862,438.55,0.6656
-33.445279,-70.635991,78.86,0.9135
-33.467877,-70.787676,169.66,0.7334
-33.494422,-70.785693,105.08,0.8063
-33.453894,-70.645423,139.81,0.7024
-33.433919,-70.658499,30.48,0.8778
-33.510392,-70.773568,108.3,0.8471
-33.441425,-70.61109,159.6,0.9076
-33.458745,-70.637474,66.5,0.8157
-33.456564,-70.662914,127.03,0.8152
-33.424312,-70.618156,32.09,0.9273
-33.468852,-70.798564,216.76,0.8875
-33.405399,-70.563765,109.06,0.9729
-33.393627,-70.577491,147.73,0.9415
-33.41566,-70.567596,47.38,0.7413
-33.399153,-70.569027,172.05,0.9336
-33.458384,-70.779173,47.74,0.994
-33.430366,-70.666092,49.16,0.65
-33.438468,-70.634404,28.17,0.8992
-33.44424,-70.633352,204.17,0.8304
-33.450004,-70.796258,107.06,0.6995
-33.438347,-70.638626,46.06,0.682
-33.436323,-70.646923,82.44,0.9309
-33.465108,-70.777603,112.53,0.65
-33.496584,-70.783217,29.43,0.8553
-33.436867,-70.606871,17.83,0.65
-33.434353,-70.600776,41.19,0.9944
-33.436453,-70.639041,94.61,0.8357
-33.429584,-70.602689,236.9,0.6975
-33.509784,-70.764544,136.88,0.9198
-33.418761,-70.589797,52.47,0.9315
-33.408251,-70.561805,60.77,0.7489
-33.414972,-70.596907,83.47,0.8205
-33.437482,-70.667509,29.48,0.8419
-33.451403,-70.652483,98.87,0.9679
-33.432845,-70.778526,179.49,0.9317
-33.431336,-70.634449,77.39,0.946
-33.397984,-70.555326,216.99,0.6951
-33.492087,-70.780197,214.81,0.6957
-33.491846,-70.751776,85.99,0.8674
-33.520109,-70.742593,35.93,0.6859
-33.417263,-70.563198,178.5,0.8697
-33.442275,-70.622542,112.64,0.864
-33.456198,-70.664523,116.94,0.65
-33.449509,-70.809954,57.13,0.65
-33.435707,-70.638241,91.27,0.65
-33.438602,-70.645409,67.03,0.8155
-33.43664,-70.77464,310.92,0.9851
-33.443805,-70.629697,173.64,0.8727
-33.452964,-70.780423,38.51,0.65
-33.434449,-70.626419,143.85,0.8055
-33.460086,-70.795768,95.5,0.9536
-33.437025,-70.761514,69.49,0.65
-33.423165,-70.611299,78.46,0.7541
-33.454014,-70.667291,88.94,0.7362
-33.524286,-70.745051,39.96,0.8786
-33.45069,-70.645045,355.37,0.65
-33.441016,-70.662199,27.48,0.7647
-33.447367,-70.793556,23.14,0.7674
-33.400543,-70.551292,37.36,0.9428
-33.465482,-70.791384,117.87,0.65
-33.393618,-70.564097,125.47,0.9633
-33.455144,-70.633057,77.73,0.65
-33.490962,-70.750023,83.84,0.65
-33.513031,-70.757206,30.82,0.9668
-33.430079,-70.795708,42.89,0.9368
-33.441364,-70.765597,66.37,0.9908
-33.499306,-70.772725,124.16,0.8774
-33.435064,-70.637326,63.66,0.6798
-33.45112,-70.654176,73.28,0.7707
-33.455761,-70.79447,170.99,0.745
-33.4027,-70.555753,171.83,0.9552
-33.520954,-70.749089,253.26,0.7286
-33.527616,-70.776735,24.75,0.6562
-33.416291,-70.592505,73.48,0.834
-33.490914,-70.76017,403.35,0.65
-33.44388,-70.637887,95.48,0.7586
-33.430439,-70.63644,138.18,0.65
-33.509751,-70.761373,49.04,0.8434
-33.403515,-70.561395,199.75,0.8071
-33.417948,-70.560609,124.82,0.8152
-33.430048,-70.635486,64.19,0.9583
-33.425806,-70.639228,44.58,0.6602
-33.414116,-70.576721,160.97,0.8581
-33.451044,-70.631858,170.42,0.8939
-33.498908,-70.770952,87.42,0.946
-33.401707,-70.587806,74.7,0.6892
-33.455479,-70.797595,206.68,0.7344
-33.458869,-70.660366,211.99,0.6584
-33.395219,-70.573207,45.0,0.7355
-33.445819,-70.760324,24.76,0.65
-33.457781,-70.765462,84.23,0.8473
-33.429577,-70.621787,109.71,0.7544
-33.403163,-70.594214,144.08,0.8208
-33.429654,-70.622432,135.33,0.8776
-33.497154,-70.787771,208.61,0.8792
-33.513099,-70.789039,46.28,0.65
-33.433122,-70.631483,20.36,0.7388
-33.413013,-70.555567,27.28,0.6799
-33.407817,-70.589177,177.58,0.8808
-33.444126,-70.665021,81.62,0.9276
-33.435121,-70.645707,55.28,0.7503
-33.433866,-70.808028,379.13,0.65
-33.392689,-70.576606,65.58,0.93
-33.424077,-70.638214,43.03,0.696
-33.438259,-70.63773,76.98,0.8792
-33.519459,-70.751219,137.85,0.6806
-33.39936,-70.599001,156.22,0.65
-33.459798,-70.775636,65.47,0.65
-33.452384,-70.777284,212.38,0.9626
-33.404391,-70.569061,424.16,0.8028
-33.432397,-70.659655,75.52,0.8795
-33.512537,-70.756598,93.0,0.7004
-33.397169,-70.577822,93.75,0.9149
-33.412563,-70.571847,548.15,0.65
-33.522471,-70.786262,157.11,0.7285
-33.410946,-70.563748,51.4,0.9479
-33.528707,-70.787934,136.41,0.65
-33.4475,-70.807322,15.79,0.65
-33.396574,-70.566153,56.72,0.8597
-33.450723,-70.662757,15.78,0.9063
-33.410756,-70.563349,266.81,0.8978
-33.451322,-70.801821,28.75,0.9398
-33.39848,-70.586501,399.48,0.65
-33.421055,-70.614891,72.5,0.65
-33.418832,-70.595394,72.27,0.9807
-33.405517,-70.561829,222.03,0.6693
-33.454772,-70.775327,102.77,0.9668
-33.391511,-70.595771,28.87,0.8268
-33.527629,-70.774334,44.24,0.9002
-33.497948,-70.784751,96.69,0.65
-33.456759,-70.649217,526.68,0.9058
-33.449861,-70.637604,70.0,0.8319
-33.451213,-70.663308,188.01,0.9561
-33.515766,-70.753896,26.22,0.856
-33.442648,-70.789281,31.05,0.8885
-33.422463,-70.609353,102.24,0.7204
-33.454566,-70.631836,180.65,0.9541
-33.416632,-70.577517,90.07,0.8958
-33.392803,-70.596072,90.34,0.8132
-33.439688,-70.643232,81.51,0.7745
-33.455326,-70.638281,22.69,0.9667
-33.511949,-70.778689,122.91,0.9095
-33.495679,-70.768194,167.47,0.8769
-33.446447,-70.630297,31.64,0.9881
-33.393214,-70.573963,102.69,0.7837
-33.433447,-70.631348,82.18,0.7242
-33.437764,-70.642922,170.15,0.65
-33.504753,-70.755478,209.17,0.973
-33.437543,-70.632514,281.74,0.8587
-33.447908,-70.80685,138.61,0.65
-33.440651,-70.600524,52.81,0.65
-33.441077,-70.629373,297.44,0.8641
-33.451104,-70.644197,100.79,0.7176
-33.390857,-70.581881,106.09,0.8684
-33.398371,-70.554285,75.65,0.6593
-33.446448,-70.648198,367.07,0.9207
-33.45161,-70.640216,141.04,0.7526
-33.526453,-70.782937,117.96,0.8298
-33.511538,-70.784848,17.73,0.8808
-33.425171,-70.639671,45.55,0.7134
-33.501636,-70.740704,78.23,0.7488
-33.528131,-70.747755,144.73,0.65
-33.404331,-70.589793,51.09,0.65
-33.436415,-70.655385,121.16,0.7776
-33.521109,-70.754643,217.36,0.6846
-33.434292,-70.641663,23.33,0.9423
-33.397644,-70.589412,96.15,0.8605
-33.397211,-70.550905,159.08,0.65
-33.451598,-70.6403,189.42,0.9203
-33.521662,-70.777571,138.99,0.8776
-33.452588,-70.645829,57.42,0.65
-33.40624,-70.561479,174.56,0.65
-33.443426,-70.665173,41.8,0.6663
-33.457118,-70.652818,56.18,0.8067
-33.502411,-70.7833,32.31,0.8316
-33.420567,-70.637955,38.95,0.71
-33.433516,-70.620471,115.03,0.8798
-33.455914,-70.632939,485.29,0.776
-33.440102,-70.797902,28.48,0.6969
-33.413172,-70.596128,65.02,0.7041
-33.515433,-70.772105,134.56,0.9818
-33.423636,-70.634026,99.73,0.65
-33.458983,-70.667087,268.57,0.65
-33.50272,-70.759747,142.37,0.9404
-33.455995,-70.656119,189.16,0.8877
-33.511699,-70.774986,32.45,0.85
-33.422306,-70.627521,70.07,0.65
-33.501393,-70.742627,25.29,0.65
-33.436887,-70.636749,94.16,0.9375
-33.510108,-70.786281,74.62,0.6785
-33.511448,-70.756219,41.42,0.9859
-33.409197,-70.572661,23.84,0.7603
-33.416933,-70.567603,39.02,0.7255
-33.457178,-70.640253,45.1,0.65
-33.520982,-70.759647,67.08,0.8158
-33.443037,-70.64733,89.64,0.7405
-33.437642,-70.661379,60.11,0.7787
-33.457956,-70.649559,229.13,0.8737
-33.440822,-70.635978,24.28,0.9607
-33.453508,-70.772735,44.05,0.65
-33.460853,-70.794979,69.64,0.776
-33.447399,-70.632113,77.52,0.9289
-33.44886,-70.799249,76.68,0.65
-33.454439,-70.803731,70.82,0.7218
-33.502837,-70.742903,136.96,0.65
-33.433511,-70.631238,88.63,0.9464
-33.446912,-70.797282,186.77,0.9241
-33.431685,-70.602175,74.53,0.65
-33.508358,-70.777677,74.51,0.9806
-33.438949,-70.630441,75.87,0.775
-33.520813,-70.783217,300.3,0.8307
-33.449216,-70.659161,84.68,0.65
-33.454226,-70.653662,33.18,0.8147
-33.405256,-70.591875,31.8,0.8021
-33.51157,-70.762188,67.43,0.65
-33.433475,-70.64025,169.8,0.9743
-33.443182,-70.613682,54.79,0.7316
-33.434864,-70.669046,148.54,0.65
-33.401447,-70.578574,94.74,0.9176
-33.43872,-70.662478,93.87,0.9551
-33.433631,-70.600265,98.92,0.65
-33.403366,-70.58524,34.72,0.9008
-33.451386,-70.77836,81.14,0.736
-33.448009,-70.785115,677.66,0.65
-33.442403,-70.792528,50.01,0.9494
-33.442006,-70.607811,80.26,0.9312
-33.441045,-70.644809,31.22,0.65
-33.404888,-70.592336,217.71,0.8365
-33.4929,-70.755282,253.82,0.65
-33.518186,-70.757071,69.9,0.65
-33.448315,-70.778951,266.5,0.8531
-33.512338,-70.752374,80.64,0.65
-33.433789,-70.620684,70.43,0.8738
-33.456658,-70.652752,85.11,0.9815
-33.454606,-70.786175,75.23,0.7902
-33.448726,-70.662026,212.62,0.695
-33.431208,-70.627975,277.98,0.65
-33.425087,-70.626193,71.38,0.8345
-33.403659,-70.555549,60.26,0.65
-33.437963,-70.622479,114.36,0.8472
-33.455192,-70.651738,54.9,0.9083
-33.451396,-70.762999,100.77,0.9908
-33.429058,-70.603858,119.3,0.8381
-33.422744,-70.601622,89.37,0.9001
-33.434209,-70.633236,153.84,0.9353
-33.439641,-70.662068,120.92,0.8049
-33.490827,-70.775307,34.35,0.65
-33.420187,-70.633205,46.86,0.9832
-33.436248,-70.647722,48.6,0.7759
-33.522261,-70.742284,91.88,0.65
-33.413962,-70.593091,101.88,0.7994
-33.502645,-70.742482,329.45,0.9647
-33.438573,-70.608124,389.31,0.9267
-33.525164,-70.784626,101.33,0.6869
-33.394104,-70.597857,67.0,0.65
-33.434209,-70.667297,101.94,0.65
-33.440411,-70.622701,99.8,0.7252
-33.432445,-70.613952,51.48,0.6825
-33.399835,-70.581962,265.71,0.7267
-33.457083,-70.776888,51.43,0.65
-33.500187,-70.760906,119.55,0.6834
-33.448111,-70.649391,301.39,0.9422
-33.452753,-70.666016,98.6,0.8418
-33.43712,-70.626413,186.99,0.65
-33.444894,-70.63519,73.9,0.7786
-33.437502,-70.621418,97.52,0.9578
-33.502012,-70.749862,108.87,0.65
-33.445403,-70.657651,40.52,0.9341
-33.510644,-70.783133,69.86,0.8649
-33.404171,-70.567979,275.3,0.8885
-33.514504,-70.780504,150.32,0.65
-33.428211,-70.617147,92.93,0.9027
-33.446039,-70.642154,227.85,0.8402
-33.450555,-70.803344,92.06,0.8303
-33.434931,-70.636129,119.51,0.926
-33.462107,-70.769632,238.19,0.6663
-33.403358,-70.559486,66.06,0.9733
-33.440357,-70.62059,119.56,0.65
-33.433336,-70.649443,31.22,0.9318
-33.418699,-70.59107,96.28,0.8017
-33.446614,-70.648085,121.4,0.7662
-33.449612,-70.633593,19.35,0.9565
-33.448274,-70.637215,58.42,0.8841
-33.445083,-70.662314,83.05,0.8176
-33.43703,-70.764314,70.92,0.65
-33.405218,-70.553248,103.55,0.65
-33.418165,-70.583826,86.41,0.8867
-33.391158,-70.554428,136.28,0.65
-33.393919,-70.594119,233.53,0.9241
-33.400063,-70.586197,99.73,0.6697
-33.524859,-70.78947,135.09,0.7714
-33.410139,-70.587155,65.83,0.9854
-33.439447,-70.63114,218.97,0.65
-33.446348,-70.649608,425.74,0.9896
-33.432675,-70.794579,348.63,0.8102
-33.492316,-70.753625,66.52,0.6687
-33.435278,-70.667107,179.62,0.8964
-33.493153,-70.775892,148.18,0.9249
-33.451213,-70.804011,158.3,0.7469
-33.440049,-70.660436,59.6,0.8021
-33.499651,-70.769282,256.02,0.9875
-33.438663,-70.637528,145.35,0.8309
-33.50062,-70.759622,123.16,0.8744
-33.469596,-70.781578,29.4,0.821
-33.506972,-70.742921,218.95,0.8353
-33.508757,-70.765346,36.14,0.7924
-33.400274,-70.592493,54.72,0.9073
-33.44384,-70.796784,56.92,0.7255
-33.441293,-70.642639,69.19,0.7127
-33.442886,-70.655473,92.64,0.8565
-33.43472,-70.64748,69.2,0.8465
-33.414687,-70.550383,54.96,0.65
-33.490442,-70.775875,215.87,0.8211
-33.450404,-70.639584,265.92,0.8612
-33.419635,-70.583507,131.89,0.65
-33.448452,-70.649628,39.0,0.6511
-33.448041,-70.645319,72.97,0.7384
-33.50303,-70.748116,60.72,0.7589
-33.430703,-70.622588,66.06,0.8822
-33.423759,-70.635702,803.33,0.7342
-33.435151,-70.809808,10.0,0.7108
-33.490043,-70.755606,115.94,0.6954
-33.511173,-70.785798,220.09,0.9294
-33.431814,-70.633921,55.18,0.65
-33.515834,-70.77403,37.91,0.6677
-33.506246,-70.745898,116.53,0.6678
-33.43402,-70.62499,54.89,0.7947
-33.436528,-70.636122,138.96,0.7649
-33.422347,-70.603536,67.68,0.8681
-33.529385,-70.759809,295.63,0.7803
-33.450646,-70.637246,123.15,0.9327
-33.421689,-70.615125,84.82,0.7465
-33.458865,-70.773597,52.25,0.6666
-33.412413,-70.597563,467.92,0.693
-33.421762,-70.626823,30.25,0.9852
-33.442508,-70.646516,53.92,0.737
-33.469059,-70.79363,148.32,0.65
-33.51399,-70.788506,190.76,0.8754
-33.498635,-70.749699,727.11,0.65
-33.418987,-70.587662,10.0,0.65
-33.431663,-70.665557,29.0,0.65
-33.509184,-70.778546,204.27,0.8773
-33.49349,-70.740629,175.81,0.9013
-33.456765,-70.774684,43.39,0.836
-33.435831,-70.63594,45.24,0.9836
-33.467035,-70.760522,239.78,0.8921
-33.497232,-70.750416,96.52,0.65
-33.426821,-70.611732,263.43,0.65
-33.467454,-70.806618,28.23,0.9446
-33.4904,-70.786025,57.21,0.65
-33.409006,-70.594747,91.75,0.8201
-33.507041,-70.771043,118.2,0.862
-33.441079,-70.790371,162.81,0.65
-33.458351,-70.650052,133.69,0.6937
-33.436517,-70.633072,42.25,0.8441
-33.429047,-70.628582,114.19,0.7016
-33.447548,-70.809544,223.07,0.65
-33.427024,-70.602968,111.51,0.7044
-33.442212,-70.614315,101.02,0.8062
-33.491504,-70.775529,117.83,0.8871
-33.441085,-70.639304,10.0,0.9725
-33.515994,-70.753166,83.78,0.8365
-33.444279,-70.655516,193.54,0.65
-33.453689,-70.663078,78.48,0.9061
-33.449058,-70.653979,87.56,0.74
-33.499497,-70.786111,68.23,0.7742
-33.432196,-70.649152,51.25,0.6866
-33.458862,-70.63287,31.21,0.8141
-33.408519,-70.591135,86.23,0.65
-33.446931,-70.653693,404.84,0.938
-33.44831,-70.657951,51.07,0.8491
-33.45762,-70.799324,47.59,0.9031
-33.400357,-70.567711,230.65,0.9541
-33.43645,-70.63117,17.45,0.7993
-33.433004,-70.76288,133.66,0.9923
-33.425949,-70.628422,103.17,0.7244
-33.508494,-70.756222,75.35,0.8404
-33.525184,-70.766212,85.87,0.65
-33.398207,-70.598475,82.27,0.8499
-33.469658,-70.782018,65.78,0.65
-33.439095,-70.669682,55.93,0.65
-33.416152,-70.584177,128.99,0.7677
-33.414171,-70.585188,14.34,0.65
-33.433899,-70.804454,114.06,0.7076
-33.436172,-70.64522,45.57,0.7124
-33.51362,-70.745262,116.42,0.9118
-33.399747,-70.558033,47.29,0.9168
-33.410673,-70.55171,33.62,0.8695
-33.440751,-70.667953,200.81,0.6814
-33.519242,-70.780467,253.51,0.6537
-33.506777,-70.769461,99.69,0.7251
-33.500764,-70.77871,48.27,0.7796
-33.424104,-70.623725,103.19,0.6594
-33.440164,-70.795511,136.26,0.9527
-33.403557,-70.553538,85.38,0.65
-33.450585,-70.641723,257.16,0.9191
-33.433037,-70.624494,59.22,0.8876
-33.434472,-70.600679,164.74,0.8825
-33.430099,-70.627461,101.06,0.8905
-33.40773,-70.558681,139.59,0.65
-33.431116,-70.623626,132.47,0.6685
-33.458602,-70.770383,18.79,0.65
-33.438404,-70.787051,34.73,0.7886
-33.432326,-70.807329,104.26,0.65
-33.507092,-70.752825,127.79,0.8803
-33.422324,-70.619869,121.77,0.9078
-33.430953,-70.63027,106.16,0.7002
-33.425726,-70.610387,182.53,0.887
-33.491394,-70.745988,107.88,0.65
-33.428274,-70.606622,85.74,0.8869
-33.435145,-70.605969,386.24,0.7601
-33.432792,-70.656681,55.21,0.9113
-33.392754,-70.553376,24.04,0.65
-33.436738,-70.66129,47.31,0.65
-33.401012,-70.586771,235.78,0.65
-33.468083,-70.790374,58.73,0.9131
-33.492137,-70.756704,146.11,0.9302
-33.430267,-70.608425,222.59,0.9004
-33.497061,-70.750054,115.58,0.65
-33.457845,-70.659929,144.2,0.65
-33.448792,-70.643425,81.34,0.65
-33.414188,-70.567777,86.96,0.8756
-33.399035,-70.593707,74.31,0.6986
-33.440738,-70.621597,64.8,0.65
-33.520178,-70.778467,88.92,0.8772
-33.518857,-70.762358,99.24,0.8503
-33.445372,-70.793023,214.23,0.8682
-33.446154,-70.661872,97.82,0.65
-33.392136,-70.580181,102.1,0.9617
-33.517942,-70.74491,304.87,0.65
-33.492346,-70.741264,30.61,0.9866
-33.506989,-70.76752,134.11,0.7065
-33.437187,-70.655445,65.98,0.6887
-33.436201,-70.664064,202.7,0.65
-33.436239,-70.643714,42.43,0.8892
-33.454252,-70.663379,82.58,0.6786
-33.507204,-70.742023,72.23,0.65
-33.414708,-70.59464,59.2,0.7124
-33.448523,-70.662274,24.47,0.9539
-33.404567,-70.59181,49.08,0.82
-33.445495,-70.66082,55.91,0.9131
-33.437684,-70.636014,63.64,0.984
-33.393653,-70.596721,31.83,0.65
-33.433751,-70.618754,117.03,0.8728
-33.392151,-70.570964,270.59,0.9607
-33.448091,-70.781927,73.55,0.65
-33.414968,-70.5723,43.44,0.65
-33.412903,-70.569814,2392.93,0.8615
-33.396756,-70.590866,90.27,0.7864
-33.504007,-70.75402,41.66,0.65
-33.525921,-70.75117,263.15,0.65
-33.497808,-70.769645,89.74,0.65
-33.406515,-70.566654,78.29,0.9135
-33.522177,-70.785617,148.35,0.65
-33.422418,-70.636459,74.12,0.8444
-33.424127,-70.632445,113.51,0.7744
-33.444106,-70.64469,20.57,0.65
-33.421542,-70.628086,13.07,0.8495
-33.407725,-70.574369,193.11,0.65
-33.498332,-70.748446,185.8,0.7185
-33.503374,-70.762426,149.37,0.9231
-33.40359,-70.58206,73.57,0.7818
-33.403897,-70.584744,105.99,0.65
-33.423977,-70.603517,114.09,0.9692
-33.453121,-70.793034,38.05,0.8115
-33.511431,-70.758554,179.07,0.7619
-33.444384,-70.76703,45.82,0.7848
-33.396925,-70.597979,70.67,0.7985
-33.495801,-70.765334,106.43,0.9472
-33.51587,-70.771538,80.36,0.65
-33.518559,-70.747889,180.29,0.8927
-33.397773,-70.572123,94.45,0.6912
-33.432398,-70.622541,248.08,0.7595
-33.490918,-70.751556,28.11,0.951
-33.500614,-70.765784,118.69,0.8292
-33.453891,-70.782913,87.62,0.6671
-33.522958,-70.777023,95.95,0.8779
-33.443411,-70.631139,111.3,0.65
-33.505966,-70.758499,117.51,0.65
-33.392359,-70.589085,144.23,0.8373
-33.422289,-70.610708,63.24,0.7982
-33.409918,-70.59199,44.66,0.7347
-33.431922,-70.640934,101.16,0.8664
-33.396111,-70.563787,98.55,0.7922
-33.44065,-70.764236,72.45,0.9366
-33.437456,-70.644129,283.79,0.7996
-33.409491,-70.554949,151.26,0.8334
-33.454136,-70.654259,202.35,0.9534
-33.456488,-70.78275,67.06,0.8165
-33.415706,-70.587192,50.32,0.9418
-33.455608,-70.636684,91.05,0.7326
-33.501046,-70.744781,150.13,0.8554
-33.394175,-70.579574,30.62,0.6986
-33.45463,-70.662104,93.88,0.9699
-33.431006,-70.631205,48.08,0.7346
-33.524883,-70.746245,85.2,0.7544
-33.410303,-70.577164,77.24,0.65
-33.402978,-70.554709,55.07,0.7732
-33.437085,-70.626194,77.67,0.9021
-33.452631,-70.663742,41.14,0.9507
-33.398608,-70.559222,233.63,0.86
-33.448432,-70.657175,35.47,0.8681
-33.455332,-70.647407,707.97,0.6607
-33.44902,-70.636516,30.83,0.65
-33.394659,-70.592907,21.14,0.893
-33.45257,-70.645726,59.92,0.9092
-33.443915,-70.609714,148.88,0.789
-33.393674,-70.599587,21.79,0.9158
-33.438223,-70.647678,115.1,0.9694
-33.436646,-70.611245,135.36,0.9806
-33.451472,-70.633036,70.59,0.65
-33.525757,-70.751085,66.06,0.8732
-33.448804,-70.664133,111.24,0.7755
-33.511273,-70.762134,36.27,0.9394
-33.429091,-70.634792,138.27,0.7617
-33.510697,-70.781396,51.73,0.7498
-33.4944,-70.755464,43.44,0.8643
-33.393016,-70.554863,188.52,0.65
-33.437843,-70.626457,75.58,0.7971
-33.507145,-70.744309,79.21,0.8828
-33.414533,-70.58329,33.31,0.9395
-33.414341,-70.588298,43.99,0.7323
-33.449098,-70.655169,47.41,0.65
-33.423237,-70.630237,27.74,0.9372
-33.414982,-70.588437,72.47,0.65
-33.422252,-70.613848,71.3,0.8859
-33.525346,-70.780155,113.63,0.8324
-33.442579,-70.651375,161.9,0.9854
-33.517862,-70.744498,106.16,0.65
-33.459754,-70.763812,46.65,0.8182
-33.404376,-70.560875,50.51,0.65
-33.449717,-70.772848,15.98,0.7536
-33.406959,-70.589549,14.76,0.8354
-33.442583,-70.610336,25.13,0.65
-33.498736,-70.774435,335.69,0.8396
-33.433208,-70.650515,76.38,0.65
-33.447451,-70.769484,466.26,0.928
-33.420631,-70.623793,212.6,0.9496
-33.426164,-70.603034,110.78,0.65
-33.443981,-70.629911,94.08,0.9759
-33.441879,-70.652176,369.27,0.8313
-33.503432,-70.752798,170.06,0.65
-33.492112,-70.765519,151.8,0.9075
-33.51297,-70.761671,33.31,0.8539
-33.449556,-70.659948,66.46,0.65
-33.429826,-70.623406,115.59,0.8811
-33.413239,-70.590583,189.92,0.65
-33.430049,-70.786095,67.15,0.7637
-33.442223,-70.78366,121.57,0.8463
-33.441024,-70.632436,167.86,0.8402
-33.452844,-70.783881,52.38,0.65
-33.43577,-70.634773,40.59,0.65
-33.458807,-70.649571,46.84,0.9701
-33.401885,-70.589175,130.78,0.65
-33.422344,-70.610435,47.32,0.7765
-33.441772,-70.647383,60.36,0.9796
-33.435253,-70.782731,16.06,0.65
-33.447129,-70.644037,13.46,0.65
-33.397666,-70.577077,75.63,0.8059
-33.430783,-70.654389,21.36,0.8945
-33.416646,-70.586891,121.16,0.8377
-33.432613,-70.655782,84.3,0.7867
-33.451809,-70.781684,60.0,0.65
-33.418663,-70.569333,18.13,0.8979
-33.417701,-70.571224,155.92,0.7904
-33.393817,-70.598177,71.05,0.7602
-33.527202,-70.755178,160.71,0.65
-33.438949,-70.647181,375.94,0.65
-33.423002,-70.606001,44.17,0.9817
-33.449462,-70.665068,161.29,0.65
-33.509736,-70.75327,25.25,0.6712
-33.456353,-70.632326,57.98,0.6876
-33.436452,-70.600289,182.04,0.8314
-33.438944,-70.788917,74.0,0.8872
-33.435411,-70.765259,31.09,0.65
-33.417688,-70.566839,103.82,0.8431
-33.514725,-70.780654,60.41,0.7209
-33.514636,-70.772878,181.8,0.8347
-33.446024,-70.660911,82.92,0.9153
-33.425889,-70.612475,94.63,0.65
-33.439874,-70.667768,112.4,0.7292
-33.390909,-70.595606,14.02,0.9596
-33.525973,-70.753774,70.31,0.8452
-33.456208,-70.630977,143.66,0.65
-33.458784,-70.786426,183.38,0.65
-33.441956,-70.654335,71.46,0.9351
-33.502306,-70.774033,106.77,0.65
-33.400897,-70.588315,119.7,0.7502
-33.51079,-70.784903,82.8,0.9544
-33.456271,-70.653163,60.44,0.65
-33.459855,-70.637199,96.39,0.65
-33.514028,-70.741811,75.9,0.8097
-33.399399,-70.565162,178.35,0.7772
-33.390367,-70.558362,150.12,0.8728
-33.446,-70.646208,205.9,0.7215
-33.41327,-70.557602,222.93,0.8673
-33.43002,-70.661492,108.5,0.8267
-33.410204,-70.586243,157.0,0.9873
-33.512594,-70.777139,101.64,0.8435
-33.427651,-70.623646,28.55,0.7175
-33.4931,-70.756513,80.88,0.65
-33.410259,-70.589812,50.67,0.7955
-33.44091,-70.800689,46.33,0.6746
-33.444663,-70.652523,407.06,0.7878
-33.504058,-70.762141,258.86,0.8181
-33.432532,-70.775734,192.74,0.6823
-33.501763,-70.759749,96.11,0.6929
-33.524341,-70.77728,82.45,0.8705
-33.438097,-70.8077,131.1,0.841
-33.441824,-70.603169,131.42,0.65
-33.431551,-70.769034,93.75,0.7356
-33.438839,-70.657477,24.29,0.65
-33.449338,-70.784745,305.97,0.65
-33.431644,-70.638781,26.09,0.7901
-33.43117,-70.668014,119.52,0.9431
-33.443611,-70.792433,229.3,0.9516
-33.493423,-70.765187,51.91,0.9961
-33.430235,-70.669445,59.0,0.7152
-33.512878,-70.774894,55.56,0.6613
-33.415103,-70.572686,102.44,0.9341
-33.405704,-70.587375,40.82,0.65
-33.430554,-70.764726,35.52,0.8563
-33.42124,-70.607281,86.42,0.9103
-33.396386,-70.557994,57.55,0.65
-33.403977,-70.592322,76.82,0.8424
-33.431373,-70.609456,31.38,0.65
-33.43864,-70.601638,74.03,0.833
-33.436014,-70.628855,29.08,0.65
-33.442733,-70.662252,174.02,0.65
-33.433338,-70.78503,25.45,0.65
-33.406417,-70.566258,95.34,0.8206
-33.493955,-70.773578,44.31,0.8428
-33.439294,-70.602289,70.58,0.941
-33.432958,-70.634754,27.9,0.7673
-33.415612,-70.586498,108.07,0.7206
-33.443721,-70.636421,37.28,0.65
-33.428458,-70.613624,80.82,0.9638
-33.446964,-70.669932,68.81,0.65
-33.419812,-70.597853,74.15,0.7411
-33.509569,-70.756244,40.43,0.668
-33.425856,-70.639698,59.99,0.65
-33.43439,-70.639076,211.03,0.7055
-33.43962,-70.629884,479.95,0.9
-33.441235,-70.767579,40.1,0.9335
-33.402055,-70.579163,11.38,0.771
-33.434149,-70.790038,316.2,0.6617
-33.442514,-70.621514,100.95,0.7723
-33.511099,-70.746882,14.15,0.7286
-33.494052,-70.775561,57.3,0.8161
-33.528365,-70.759933,134.58,0.8372
-33.514996,-70.748359,62.51,0.7338
-33.436578,-70.608334,47.32,0.6998
-33.444956,-70.643033,29.34,0.8298
-33.43568,-70.654363,96.34,0.65
-33.443162,-70.80115,64.93,0.65
-33.39683,-70.560245,89.28,0.7742
-33.409762,-70.581318,42.94,0.9052
-33.520947,-70.746241,103.73,0.7213
-33.444488,-70.653292,12.49,0.991
-33.441905,-70.669392,62.28,0.7349
-33.49903,-70.740419,187.05,0.6972
-33.439735,-70.638315,297.6,0.8359
-33.430981,-70.78374,232.34,0.65
-33.447844,-70.630589,79.79,0.9632
-33.441218,-70.613762,52.82,0.65
-33.434742,-70.635994,121.84,0.65
-33.452716,-70.772025,236.47,0.772
-33.450623,-70.652327,68.74,0.65
-33.504154,-70.777041,192.3,0.9683
-33.415583,-70.553235,73.27,0.65
-33.441303,-70.638599,29.58,0.8467
-33.39209,-70.569023,137.17,0.65
-33.426155,-70.60763,75.42,0.9053
-33.439532,-70.63134,56.64,0.9914
